timestamp,mote_id,has_fault_type,temperature
'2007-09-21T15:18:00','7',0,10.240
'2007-09-21T15:20:00','7',0,10.380
'2007-09-21T15:22:00','7',0,10.160
'2007-09-21T15:24:00','7',0,10.160
'2007-09-21T15:26:00','7',0,10.290
'2007-09-21T15:28:00','7',0,10.400
'2007-09-21T15:30:00','7',0,10.510
'2007-09-21T15:32:00','7',0,10.420
'2007-09-21T15:34:00','7',0,10.250
'2007-09-21T15:36:00','7',0,10.350
'2007-09-21T15:38:00','7',0,10.360
'2007-09-21T15:40:00','7',0,10.160
'2007-09-21T15:42:00','7',0,10.120
'2007-09-21T15:44:00','7',0,10.230
'2007-09-21T15:46:00','7',0,10.220
'2007-09-21T15:48:00','7',0,10.260
'2007-09-21T15:50:00','7',0,10.180
'2007-09-21T15:52:00','7',0,10.190
'2007-09-21T15:54:00','7',0,10.310
'2007-09-21T15:56:00','7',0,10.330
'2007-09-21T15:58:00','7',0,10.140
'2007-09-21T16:00:00','7',0,10.660
'2007-09-21T16:02:00','7',0,10.540
'2007-09-21T16:04:00','7',0,10.320
'2007-09-21T16:06:00','7',0,10.370
'2007-09-21T16:08:00','7',0,10.800
'2007-09-21T16:10:00','7',0,10.640
'2007-09-21T16:12:00','7',0,10.480
'2007-09-21T16:14:00','7',0,10.480
'2007-09-21T16:16:00','7',0,10.480
'2007-09-21T16:18:00','7',0,10.500
'2007-09-21T16:20:00','7',0,10.530
'2007-09-21T16:22:00','7',0,10.280
'2007-09-21T16:24:00','7',0,10.810
'2007-09-21T16:26:00','7',0,10.810
'2007-09-21T16:28:00','7',0,10.750
'2007-09-21T16:30:00','7',0,10.420
'2007-09-21T16:32:00','7',0,10.480
'2007-09-21T16:34:00','7',0,10.620
'2007-09-21T16:36:00','7',0,10.410
'2007-09-21T16:38:00','7',0,10.410
'2007-09-21T16:40:00','7',0,10.450
'2007-09-21T16:42:00','7',0,10.380
'2007-09-21T16:44:00','7',0,10.380
'2007-09-21T16:46:00','7',0,10.290
'2007-09-21T16:48:00','7',0,10.400
'2007-09-21T16:50:00','7',0,10.540
'2007-09-21T16:52:00','7',0,10.480
'2007-09-21T16:54:00','7',0,10.550
'2007-09-21T16:56:00','7',0,10.530
'2007-09-21T16:58:00','7',0,10.340
'2007-09-21T17:00:00','7',0,10.810
'2007-09-21T17:02:00','7',0,10.920
'2007-09-21T17:04:00','7',0,10.620
'2007-09-21T17:06:00','7',0,10.660
'2007-09-21T17:08:00','7',0,10.500
'2007-09-21T17:10:00','7',0,10.290
'2007-09-21T17:12:00','7',0,10.380
'2007-09-21T17:14:00','7',0,10.650
'2007-09-21T17:16:00','7',0,10.470
'2007-09-21T17:18:00','7',0,10.370
'2007-09-21T17:20:00','7',0,10.290
'2007-09-21T17:22:00','7',0,10.160
'2007-09-21T17:24:00','7',0,10.400
'2007-09-21T17:26:00','7',0,10.130
'2007-09-21T17:28:00','7',0,10.140
'2007-09-21T17:30:00','7',0,10.180
'2007-09-21T17:32:00','7',0,10.380
'2007-09-21T17:34:00','7',0,10.220
'2007-09-21T17:36:00','7',0,10.360
'2007-09-21T17:38:00','7',0,10.420
'2007-09-21T17:40:00','7',0,10.120
'2007-09-21T17:42:00','7',0,9.460
'2007-09-21T17:44:00','7',0,9.350
'2007-09-21T17:46:00','7',0,9.850
'2007-09-21T17:48:00','7',0,10.070
'2007-09-21T17:50:00','7',0,10.10
'2007-09-21T17:52:00','7',0,10.13
'2007-09-21T17:54:00','7',0,10.16
'2007-09-21T17:56:00','7',0,10.190
'2007-09-21T17:58:00','7',0,10.260
'2007-09-21T18:00:00','7',0,10.370
'2007-09-21T18:02:00','7',0,10.360
'2007-09-21T18:04:00','7',0,10.320
'2007-09-21T18:06:00','7',0,10.090
'2007-09-21T18:08:00','7',0,10.060
'2007-09-21T18:10:00','7',0,10.040
'2007-09-21T18:12:00','7',0,9.980
'2007-09-21T18:14:00','7',0,10.100
'2007-09-21T18:16:00','7',0,9.940
'2007-09-21T18:18:00','7',0,10.000
'2007-09-21T18:20:00','7',0,9.890
'2007-09-21T18:22:00','7',0,9.910
'2007-09-21T18:24:00','7',0,9.820
'2007-09-21T18:26:00','7',0,9.750
'2007-09-21T18:28:00','7',0,9.640
'2007-09-21T18:30:00','7',0,9.700
'2007-09-21T18:32:00','7',0,9.540
'2007-09-21T18:34:00','7',0,9.540
'2007-09-21T18:36:00','7',0,9.570
'2007-09-21T18:38:00','7',0,9.430
'2007-09-21T18:40:00','7',0,9.420
'2007-09-21T18:42:00','7',0,9.220
'2007-09-21T18:44:00','7',0,9.250
'2007-09-21T18:46:00','7',0,9.090
'2007-09-21T18:48:00','7',0,9.040
'2007-09-21T18:50:00','7',0,8.740
'2007-09-21T18:52:00','7',0,8.580
'2007-09-21T18:54:00','7',0,8.330
'2007-09-21T18:56:00','7',0,8.180
'2007-09-21T18:58:00','7',0,8.280
'2007-09-21T19:00:00','7',0,8.290
'2007-09-21T19:02:00','7',0,8.220
'2007-09-21T19:04:00','7',0,8.150
'2007-09-21T19:06:00','7',0,8.020
'2007-09-21T19:08:00','7',0,7.800
'2007-09-21T19:10:00','7',0,7.980
'2007-09-21T19:12:00','7',0,8.140
'2007-09-21T19:14:00','7',0,8.060
'2007-09-21T19:16:00','7',0,7.930
'2007-09-21T19:18:00','7',0,7.860
'2007-09-21T19:20:00','7',0,7.840
'2007-09-21T19:22:00','7',0,7.850
'2007-09-21T19:24:00','7',0,7.820
'2007-09-21T19:26:00','7',0,7.890
'2007-09-21T19:28:00','7',0,7.810
'2007-09-21T19:30:00','7',0,7.600
'2007-09-21T19:32:00','7',0,7.510
'2007-09-21T19:34:00','7',0,7.580
'2007-09-21T19:36:00','7',0,7.640
'2007-09-21T19:38:00','7',0,7.460
'2007-09-21T19:40:00','7',0,7.420
'2007-09-21T19:42:00','7',0,7.460
'2007-09-21T19:44:00','7',0,7.440
'2007-09-21T19:46:00','7',0,7.340
'2007-09-21T19:48:00','7',0,7.300
'2007-09-21T19:50:00','7',0,7.380
'2007-09-21T19:52:00','7',0,7.440
'2007-09-21T19:54:00','7',0,7.250
'2007-09-21T19:56:00','7',0,7.230
'2007-09-21T19:58:00','7',0,7.260
'2007-09-21T20:00:00','7',0,7.340
'2007-09-21T20:02:00','7',0,7.620
'2007-09-21T20:04:00','7',0,7.530
'2007-09-21T20:06:00','7',0,7.680
'2007-09-21T20:08:00','7',0,7.460
'2007-09-21T20:10:00','7',0,7.260
'2007-09-21T20:12:00','7',0,7.350
'2007-09-21T20:14:00','7',0,7.360
'2007-09-21T20:16:00','7',0,7.340
'2007-09-21T20:18:00','7',0,7.120
'2007-09-21T20:20:00','7',0,6.850
'2007-09-21T20:22:00','7',0,6.860
'2007-09-21T20:24:00','7',0,6.860
'2007-09-21T20:26:00','7',0,6.920
'2007-09-21T20:28:00','7',0,7.020
'2007-09-21T20:30:00','7',0,6.880
'2007-09-21T20:32:00','7',0,6.880
'2007-09-21T20:34:00','7',0,6.800
'2007-09-21T20:36:00','7',0,6.900
'2007-09-21T20:38:00','7',0,6.820
'2007-09-21T20:40:00','7',0,6.860
'2007-09-21T20:42:00','7',0,6.860
'2007-09-21T20:44:00','7',0,6.720
'2007-09-21T20:46:00','7',0,6.880
'2007-09-21T20:48:00','7',0,6.870
'2007-09-21T20:50:00','7',0,6.910
'2007-09-21T20:52:00','7',0,6.910
'2007-09-21T20:54:00','7',0,6.840
'2007-09-21T20:56:00','7',0,6.890
'2007-09-21T20:58:00','7',0,6.830
'2007-09-21T21:00:00','7',0,6.680
'2007-09-21T21:02:00','7',0,6.580
'2007-09-21T21:04:00','7',0,6.580
'2007-09-21T21:06:00','7',0,6.710
'2007-09-21T21:08:00','7',0,6.630
'2007-09-21T21:10:00','7',0,6.810
'2007-09-21T21:12:00','7',0,6.830
'2007-09-21T21:14:00','7',0,6.860
'2007-09-21T21:16:00','7',0,6.810
'2007-09-21T21:18:00','7',0,6.690
'2007-09-21T21:20:00','7',0,6.560
'2007-09-21T21:22:00','7',0,6.820
'2007-09-21T21:24:00','7',0,6.650
'2007-09-21T21:26:00','7',0,6.720
'2007-09-21T21:28:00','7',0,6.730
'2007-09-21T21:30:00','7',0,6.620
'2007-09-21T21:32:00','7',0,6.700
'2007-09-21T21:34:00','7',0,6.560
'2007-09-21T21:36:00','7',0,6.620
'2007-09-21T21:38:00','7',0,6.520
'2007-09-21T21:40:00','7',0,6.460
'2007-09-21T21:42:00','7',0,6.400
'2007-09-21T21:44:00','7',0,6.460
'2007-09-21T21:46:00','7',0,6.340
'2007-09-21T21:48:00','7',0,6.100
'2007-09-21T21:50:00','7',0,5.970
'2007-09-21T21:52:00','7',0,5.950
'2007-09-21T21:54:00','7',0,5.910
'2007-09-21T21:56:00','7',0,5.790
'2007-09-21T21:58:00','7',0,6.080
'2007-09-21T22:00:00','7',0,6.140
'2007-09-21T22:02:00','7',0,5.960
'2007-09-21T22:04:00','7',0,5.860
'2007-09-21T22:06:00','7',0,5.960
'2007-09-21T22:08:00','7',0,6.160
'2007-09-21T22:10:00','7',0,6.130
'2007-09-21T22:12:00','7',0,5.850
'2007-09-21T22:14:00','7',0,5.710
'2007-09-21T22:16:00','7',0,5.580
'2007-09-21T22:18:00','7',0,5.920
'2007-09-21T22:20:00','7',0,6.080
'2007-09-21T22:22:00','7',0,5.960
'2007-09-21T22:24:00','7',0,5.930
'2007-09-21T22:26:00','7',0,5.860
'2007-09-21T22:28:00','7',0,6.040
'2007-09-21T22:30:00','7',0,6.070
'2007-09-21T22:32:00','7',0,6.200
'2007-09-21T22:34:00','7',0,6.000
'2007-09-21T22:36:00','7',0,6.150
'2007-09-21T22:38:00','7',0,6.140
'2007-09-21T22:40:00','7',0,5.880
'2007-09-21T22:42:00','7',0,5.840
'2007-09-21T22:44:00','7',0,5.860
'2007-09-21T22:46:00','7',0,5.760
'2007-09-21T22:48:00','7',0,5.800
'2007-09-21T22:50:00','7',0,5.690
'2007-09-21T22:52:00','7',0,5.840
'2007-09-21T22:54:00','7',0,5.900
'2007-09-21T22:56:00','7',0,5.900
'2007-09-21T22:58:00','7',0,5.860
'2007-09-21T23:00:00','7',0,5.690
'2007-09-21T23:02:00','7',0,6.020
'2007-09-21T23:04:00','7',0,5.720
'2007-09-21T23:06:00','7',0,5.750
'2007-09-21T23:08:00','7',0,5.680
'2007-09-21T23:10:00','7',0,5.720
'2007-09-21T23:12:00','7',0,5.760
'2007-09-21T23:14:00','7',0,5.660
'2007-09-21T23:16:00','7',0,5.680
'2007-09-21T23:18:00','7',0,5.590
'2007-09-21T23:20:00','7',0,5.570
'2007-09-21T23:22:00','7',0,5.730
'2007-09-21T23:24:00','7',0,5.600
'2007-09-21T23:26:00','7',0,5.760
'2007-09-21T23:28:00','7',0,5.660
'2007-09-21T23:30:00','7',0,5.800
'2007-09-21T23:32:00','7',0,5.780
'2007-09-21T23:34:00','7',0,5.620
'2007-09-21T23:36:00','7',0,5.500
'2007-09-21T23:38:00','7',0,5.640
'2007-09-21T23:40:00','7',0,6.000
'2007-09-21T23:42:00','7',0,5.780
'2007-09-21T23:44:00','7',0,5.520
'2007-09-21T23:46:00','7',0,5.680
'2007-09-21T23:48:00','7',0,5.780
'2007-09-21T23:50:00','7',0,5.900
'2007-09-21T23:52:00','7',0,5.600
'2007-09-21T23:54:00','7',0,5.760
'2007-09-21T23:56:00','7',0,5.860
'2007-09-21T23:58:00','7',0,5.720
'2007-09-22T00:00:00','7',0,5.820
'2007-09-22T00:02:00','7',0,5.880
'2007-09-22T00:04:00','7',0,5.670
'2007-09-22T00:06:00','7',0,5.510
'2007-09-22T00:08:00','7',0,5.720
'2007-09-22T00:10:00','7',0,5.860
'2007-09-22T00:12:00','7',0,5.700
'2007-09-22T00:14:00','7',0,5.920
'2007-09-22T00:16:00','7',0,5.640
'2007-09-22T00:18:00','7',0,5.720
'2007-09-22T00:20:00','7',0,5.900
'2007-09-22T00:22:00','7',0,5.880
'2007-09-22T00:24:00','7',0,5.860
'2007-09-22T00:26:00','7',0,5.760
'2007-09-22T00:28:00','7',0,6.020
'2007-09-22T00:30:00','7',0,5.760
'2007-09-22T00:32:00','7',0,5.820
'2007-09-22T00:34:00','7',0,5.800
'2007-09-22T00:36:00','7',0,5.760
'2007-09-22T00:38:00','7',0,5.790
'2007-09-22T00:40:00','7',0,6.000
'2007-09-22T00:42:00','7',0,5.840
'2007-09-22T00:44:00','7',0,5.760
'2007-09-22T00:46:00','7',0,5.560
'2007-09-22T00:48:00','7',0,5.760
'2007-09-22T00:50:00','7',0,5.820
'2007-09-22T00:52:00','7',0,5.720
'2007-09-22T00:54:00','7',0,5.660
'2007-09-22T00:56:00','7',0,5.540
'2007-09-22T00:58:00','7',0,5.540
'2007-09-22T01:00:00','7',0,5.500
'2007-09-22T01:02:00','7',0,5.460
'2007-09-22T01:04:00','7',0,5.620
'2007-09-22T01:06:00','7',0,5.590
'2007-09-22T01:08:00','7',0,5.460
'2007-09-22T01:10:00','7',0,5.450
'2007-09-22T01:12:00','7',0,5.660
'2007-09-22T01:14:00','7',0,6.000
'2007-09-22T01:16:00','7',0,6.100
'2007-09-22T01:18:00','7',0,6.120
'2007-09-22T01:20:00','7',0,5.880
'2007-09-22T01:22:00','7',0,5.880
'2007-09-22T01:24:00','7',0,5.760
'2007-09-22T01:26:00','7',0,5.640
'2007-09-22T01:28:00','7',0,5.660
'2007-09-22T01:30:00','7',0,5.640
'2007-09-22T01:32:00','7',0,5.740
'2007-09-22T01:34:00','7',0,5.920
'2007-09-22T01:36:00','7',0,5.970
'2007-09-22T01:38:00','7',0,5.960
'2007-09-22T01:40:00','7',0,5.880
'2007-09-22T01:42:00','7',0,5.600
'2007-09-22T01:44:00','7',0,5.840
'2007-09-22T01:46:00','7',0,5.880
'2007-09-22T01:48:00','7',0,5.820
'2007-09-22T01:50:00','7',0,5.600
'2007-09-22T01:52:00','7',0,5.830
'2007-09-22T01:54:00','7',0,5.770
'2007-09-22T01:56:00','7',0,5.800
'2007-09-22T01:58:00','7',0,5.630
'2007-09-22T02:00:00','7',0,5.650
'2007-09-22T02:02:00','7',0,5.670
'2007-09-22T02:04:00','7',0,5.650
'2007-09-22T02:06:00','7',0,5.660
'2007-09-22T02:08:00','7',0,5.780
'2007-09-22T02:10:00','7',0,5.840
'2007-09-22T02:12:00','7',0,5.800
'2007-09-22T02:14:00','7',0,5.800
'2007-09-22T02:16:00','7',0,5.780
'2007-09-22T02:18:00','7',0,5.590
'2007-09-22T02:20:00','7',0,5.640
'2007-09-22T02:22:00','7',0,5.540
'2007-09-22T02:24:00','7',0,5.400
'2007-09-22T02:26:00','7',0,5.350
'2007-09-22T02:28:00','7',0,5.340
'2007-09-22T02:30:00','7',0,5.280
'2007-09-22T02:32:00','7',0,5.470
'2007-09-22T02:34:00','7',0,5.540
'2007-09-22T02:36:00','7',0,5.360
'2007-09-22T02:38:00','7',0,5.260
'2007-09-22T02:40:00','7',0,5.320
'2007-09-22T02:42:00','7',0,5.340
'2007-09-22T02:44:00','7',0,5.290
'2007-09-22T02:46:00','7',0,5.280
'2007-09-22T02:48:00','7',0,5.270
'2007-09-22T02:50:00','7',0,5.520
'2007-09-22T02:52:00','7',0,5.300
'2007-09-22T02:54:00','7',0,5.300
'2007-09-22T02:56:00','7',0,5.280
'2007-09-22T02:58:00','7',0,5.240
'2007-09-22T03:00:00','7',0,5.290
'2007-09-22T03:02:00','7',0,5.240
'2007-09-22T03:04:00','7',0,5.370
'2007-09-22T03:06:00','7',0,5.120
'2007-09-22T03:08:00','7',0,5.360
'2007-09-22T03:10:00','7',0,5.470
'2007-09-22T03:12:00','7',0,5.300
'2007-09-22T03:14:00','7',0,5.490
'2007-09-22T03:16:00','7',0,5.520
'2007-09-22T03:18:00','7',0,5.730
'2007-09-22T03:20:00','7',0,5.580
'2007-09-22T03:22:00','7',0,5.380
'2007-09-22T03:24:00','7',0,5.240
'2007-09-22T03:26:00','7',0,5.520
'2007-09-22T03:28:00','7',0,5.340
'2007-09-22T03:30:00','7',0,5.520
'2007-09-22T03:32:00','7',0,5.580
'2007-09-22T03:34:00','7',0,5.520
'2007-09-22T03:36:00','7',0,5.820
'2007-09-22T03:38:00','7',0,5.720
'2007-09-22T03:40:00','7',0,5.600
'2007-09-22T03:42:00','7',0,5.800
'2007-09-22T03:44:00','7',0,5.910
'2007-09-22T03:46:00','7',0,5.860
'2007-09-22T03:48:00','7',0,5.360
'2007-09-22T03:50:00','7',0,6.010
'2007-09-22T03:52:00','7',0,5.900
'2007-09-22T03:54:00','7',0,5.910
'2007-09-22T03:56:00','7',0,5.540
'2007-09-22T03:58:00','7',0,5.420
'2007-09-22T04:00:00','7',0,5.640
'2007-09-22T04:02:00','7',0,5.680
'2007-09-22T04:04:00','7',0,5.740
'2007-09-22T04:06:00','7',0,5.550
'2007-09-22T04:08:00','7',0,5.450
'2007-09-22T04:10:00','7',0,5.880
'2007-09-22T04:12:00','7',0,5.700
'2007-09-22T04:14:00','7',0,5.900
'2007-09-22T04:16:00','7',0,5.950
'2007-09-22T04:18:00','7',0,6.100
'2007-09-22T04:20:00','7',0,5.770
'2007-09-22T04:22:00','7',0,5.860
'2007-09-22T04:24:00','7',0,5.600
'2007-09-22T04:26:00','7',0,5.620
'2007-09-22T04:28:00','7',0,5.680
'2007-09-22T04:30:00','7',0,5.840
'2007-09-22T04:32:00','7',0,5.560
'2007-09-22T04:34:00','7',0,5.790
'2007-09-22T04:36:00','7',0,5.640
'2007-09-22T04:38:00','7',0,5.800
'2007-09-22T04:40:00','7',0,5.800
'2007-09-22T04:42:00','7',0,5.590
'2007-09-22T04:44:00','7',0,5.630
'2007-09-22T04:46:00','7',0,5.780
'2007-09-22T04:48:00','7',0,6.060
'2007-09-22T04:50:00','7',0,6.120
'2007-09-22T04:52:00','7',0,6.120
'2007-09-22T04:54:00','7',0,5.780
'2007-09-22T04:56:00','7',0,5.860
'2007-09-22T04:58:00','7',0,5.840
'2007-09-22T05:00:00','7',0,5.870
'2007-09-22T05:02:00','7',0,5.680
'2007-09-22T05:04:00','7',0,5.680
'2007-09-22T05:06:00','7',0,5.900
'2007-09-22T05:08:00','7',0,5.700
'2007-09-22T05:10:00','7',0,5.880
'2007-09-22T05:12:00','7',0,5.990
'2007-09-22T05:14:00','7',0,5.840
'2007-09-22T05:16:00','7',0,5.760
'2007-09-22T05:18:00','7',0,5.380
'2007-09-22T05:20:00','7',0,5.720
'2007-09-22T05:22:00','7',0,5.520
'2007-09-22T05:24:00','7',0,5.390
'2007-09-22T05:26:00','7',0,5.460
'2007-09-22T05:28:00','7',0,5.580
'2007-09-22T05:30:00','7',0,5.830
'2007-09-22T05:32:00','7',0,6.170
'2007-09-22T05:34:00','7',0,5.560
'2007-09-22T05:36:00','7',0,5.590
'2007-09-22T05:38:00','7',0,5.950
'2007-09-22T05:40:00','7',0,6.060
'2007-09-22T05:42:00','7',0,5.700
'2007-09-22T05:44:00','7',0,5.770
'2007-09-22T05:46:00','7',0,5.760
'2007-09-22T05:48:00','7',0,5.850
'2007-09-22T05:50:00','7',0,5.260
'2007-09-22T05:52:00','7',0,5.580
'2007-09-22T05:54:00','7',0,5.600
'2007-09-22T05:56:00','7',0,5.420
'2007-09-22T05:58:00','7',0,5.300
'2007-09-22T06:00:00','7',0,5.280
'2007-09-22T06:02:00','7',0,5.570
'2007-09-22T06:04:00','7',0,5.560
'2007-09-22T06:06:00','7',0,5.300
'2007-09-22T06:08:00','7',0,5.360
'2007-09-22T06:10:00','7',0,5.260
'2007-09-22T06:12:00','7',0,4.980
'2007-09-22T06:14:00','7',0,5.230
'2007-09-22T06:16:00','7',0,5.280
'2007-09-22T06:18:00','7',0,5.200
'2007-09-22T06:20:00','7',0,5.180
'2007-09-22T06:22:00','7',0,5.160
'2007-09-22T06:24:00','7',0,5.100
'2007-09-22T06:26:00','7',0,4.870
'2007-09-22T06:28:00','7',0,4.820
'2007-09-22T06:30:00','7',0,4.740
'2007-09-22T06:32:00','7',0,4.900
'2007-09-22T06:34:00','7',0,4.970
'2007-09-22T06:36:00','7',0,4.920
'2007-09-22T06:38:00','7',0,4.660
'2007-09-22T06:40:00','7',0,4.720
'2007-09-22T06:42:00','7',0,4.900
'2007-09-22T06:44:00','7',0,4.960
'2007-09-22T06:46:00','7',0,4.900
'2007-09-22T06:48:00','7',0,5.060
'2007-09-22T06:50:00','7',0,4.810
'2007-09-22T06:52:00','7',0,5.100
'2007-09-22T06:54:00','7',0,5.060
'2007-09-22T06:56:00','7',0,4.600
