timestamp,mote_id,has_fault_type,temperature
'2007-09-15T02:34:00','9',0,6.100
'2007-09-15T02:36:00','9',0,6.080
'2007-09-15T02:38:00','9',0,6.100
'2007-09-15T02:40:00','9',0,6.060
'2007-09-15T02:42:00','9',0,6.060
'2007-09-15T02:44:00','9',0,6.060
'2007-09-15T02:46:00','9',0,6.060
'2007-09-15T02:48:00','9',0,6.020
'2007-09-15T02:50:00','9',0,5.960
'2007-09-15T02:52:00','9',0,5.930
'2007-09-15T02:54:00','9',0,5.900
'2007-09-15T02:56:00','9',0,5.920
'2007-09-15T02:58:00','9',0,5.900
'2007-09-15T03:00:00','9',0,5.900
'2007-09-15T03:02:00','9',0,5.920
'2007-09-15T03:04:00','9',0,5.880
'2007-09-15T03:06:00','9',0,5.860
'2007-09-15T03:08:00','9',0,5.880
'2007-09-15T03:10:00','9',0,5.890
'2007-09-15T03:12:00','9',0,5.920
'2007-09-15T03:14:00','9',0,5.900
'2007-09-15T03:16:00','9',0,6.000
'2007-09-15T03:18:00','9',0,5.920
'2007-09-15T03:20:00','9',0,5.920
'2007-09-15T03:22:00','9',0,5.940
'2007-09-15T03:24:00','9',0,5.980
'2007-09-15T03:26:00','9',0,5.890
'2007-09-15T03:28:00','9',0,5.780
'2007-09-15T03:30:00','9',0,5.760
'2007-09-15T03:32:00','9',0,5.830
'2007-09-15T03:34:00','9',0,5.740
'2007-09-15T03:36:00','9',0,5.740
'2007-09-15T03:38:00','9',0,5.740
'2007-09-15T03:40:00','9',0,5.740
'2007-09-15T03:42:00','9',0,5.780
'2007-09-15T03:44:00','9',0,5.760
'2007-09-15T03:46:00','9',0,5.740
'2007-09-15T03:48:00','9',0,5.780
'2007-09-15T03:50:00','9',0,5.750
'2007-09-15T03:52:00','9',0,5.740
'2007-09-15T03:54:00','9',0,5.790
'2007-09-15T03:56:00','9',0,5.820
'2007-09-15T03:58:00','9',0,5.780
'2007-09-15T04:00:00','9',0,5.780
'2007-09-15T04:02:00','9',0,5.800
'2007-09-15T04:04:00','9',0,5.780
'2007-09-15T04:06:00','9',0,5.760
'2007-09-15T04:08:00','9',0,5.780
'2007-09-15T04:10:00','9',0,5.760
'2007-09-15T04:12:00','9',0,5.740
'2007-09-15T04:14:00','9',0,5.800
'2007-09-15T04:16:00','9',0,5.740
'2007-09-15T04:18:00','9',0,5.740
'2007-09-15T04:20:00','9',0,5.710
'2007-09-15T04:22:00','9',0,5.640
'2007-09-15T04:24:00','9',0,5.620
'2007-09-15T04:26:00','9',0,5.600
'2007-09-15T04:28:00','9',0,5.590
'2007-09-15T04:30:00','9',0,5.700
'2007-09-15T04:32:00','9',0,5.650
'2007-09-15T04:34:00','9',0,5.520
'2007-09-15T04:36:00','9',0,5.600
'2007-09-15T04:38:00','9',0,5.610
'2007-09-15T04:40:00','9',0,5.640
'2007-09-15T04:42:00','9',0,5.590
'2007-09-15T04:44:00','9',0,5.590
'2007-09-15T04:46:00','9',0,5.600
'2007-09-15T04:48:00','9',0,5.680
'2007-09-15T04:50:00','9',0,5.610
'2007-09-15T04:52:00','9',0,5.640
'2007-09-15T04:54:00','9',0,5.620
'2007-09-15T04:56:00','9',0,5.660
'2007-09-15T04:58:00','9',0,5.540
'2007-09-15T05:00:00','9',0,5.570
'2007-09-15T05:02:00','9',0,5.540
'2007-09-15T05:04:00','9',0,5.570
'2007-09-15T05:06:00','9',0,5.480
'2007-09-15T05:08:00','9',0,5.500
'2007-09-15T05:10:00','9',0,5.490
'2007-09-15T05:12:00','9',0,5.460
'2007-09-15T05:14:00','9',0,5.400
'2007-09-15T05:16:00','9',0,5.460
'2007-09-15T05:18:00','9',0,5.470
'2007-09-15T05:20:00','9',0,5.530
'2007-09-15T05:22:00','9',0,5.460
'2007-09-15T05:24:00','9',0,5.500
'2007-09-15T05:26:00','9',0,5.530
'2007-09-15T05:28:00','9',0,5.460
'2007-09-15T05:30:00','9',0,5.440
'2007-09-15T05:32:00','9',0,5.480
'2007-09-15T05:34:00','9',0,5.370
'2007-09-15T05:36:00','9',0,5.400
'2007-09-15T05:38:00','9',0,5.400
'2007-09-15T05:40:00','9',0,5.440
'2007-09-15T05:42:00','9',0,5.440
'2007-09-15T05:44:00','9',0,5.340
'2007-09-15T05:46:00','9',0,5.400
'2007-09-15T05:48:00','9',0,5.460
'2007-09-15T05:50:00','9',0,5.460
'2007-09-15T05:52:00','9',0,5.420
'2007-09-15T05:54:00','9',0,5.260
'2007-09-15T05:56:00','9',0,5.280
'2007-09-15T05:58:00','9',0,5.400
'2007-09-15T06:00:00','9',0,5.450
'2007-09-15T06:02:00','9',0,5.380
'2007-09-15T06:04:00','9',0,5.500
'2007-09-15T06:06:00','9',0,5.430
'2007-09-15T06:08:00','9',0,5.450
'2007-09-15T06:10:00','9',0,5.360
'2007-09-15T06:12:00','9',0,5.310
'2007-09-15T06:14:00','9',0,5.280
'2007-09-15T06:16:00','9',0,5.300
'2007-09-15T06:18:00','9',0,5.270
'2007-09-15T06:20:00','9',0,5.280
'2007-09-15T06:22:00','9',0,5.300
'2007-09-15T06:24:00','9',0,5.300
'2007-09-15T06:26:00','9',0,5.340
'2007-09-15T06:28:00','9',0,5.320
'2007-09-15T06:30:00','9',0,5.380
'2007-09-15T06:32:00','9',0,5.260
'2007-09-15T06:34:00','9',0,5.260
'2007-09-15T06:36:00','9',0,5.270
'2007-09-15T06:38:00','9',0,5.260
'2007-09-15T06:40:00','9',0,5.260
'2007-09-15T06:42:00','9',0,5.180
'2007-09-15T06:44:00','9',0,5.160
'2007-09-15T06:46:00','9',0,5.110
'2007-09-15T06:48:00','9',0,5.060
'2007-09-15T06:50:00','9',0,5.090
'2007-09-15T06:52:00','9',0,5.180
'2007-09-15T06:54:00','9',0,5.180
'2007-09-15T06:56:00','9',0,5.200
'2007-09-15T06:58:00','9',0,5.180
'2007-09-15T07:00:00','9',0,5.230
'2007-09-15T07:02:00','9',0,5.220
'2007-09-15T07:04:00','9',0,5.160
'2007-09-15T07:06:00','9',0,5.200
'2007-09-15T07:08:00','9',0,5.170
'2007-09-15T07:10:00','9',0,5.180
'2007-09-15T07:12:00','9',0,5.150
'2007-09-15T07:14:00','9',0,5.110
'2007-09-15T07:16:00','9',0,5.090
'2007-09-15T07:18:00','9',0,5.100
'2007-09-15T07:20:00','9',0,4.940
'2007-09-15T07:22:00','9',0,4.980
'2007-09-15T07:24:00','9',0,4.990
'2007-09-15T07:26:00','9',0,4.920
'2007-09-15T07:28:00','9',0,4.870
'2007-09-15T07:30:00','9',0,5.120
'2007-09-15T07:32:00','9',0,5.080
'2007-09-15T07:34:00','9',0,5.100
'2007-09-15T07:36:00','9',0,5.200
'2007-09-15T07:38:00','9',0,5.240
'2007-09-15T07:40:00','9',0,5.230
'2007-09-15T07:42:00','9',0,5.220
'2007-09-15T07:44:00','9',0,5.220
'2007-09-15T07:46:00','9',0,5.180
'2007-09-15T07:48:00','9',0,5.200
'2007-09-15T07:50:00','9',0,5.140
'2007-09-15T07:52:00','9',0,4.980
'2007-09-15T07:54:00','9',0,5.060
'2007-09-15T07:56:00','9',0,5.080
'2007-09-15T07:58:00','9',0,5.090
'2007-09-15T08:00:00','9',0,5.140
'2007-09-15T08:02:00','9',0,5.020
'2007-09-15T08:04:00','9',0,5.080
'2007-09-15T08:06:00','9',0,5.070
'2007-09-15T08:08:00','9',0,5.020
'2007-09-15T08:10:00','9',0,5.070
'2007-09-15T08:12:00','9',0,5.000
'2007-09-15T08:14:00','9',0,4.970
'2007-09-15T08:16:00','9',0,4.860
'2007-09-15T08:18:00','9',0,4.980
'2007-09-15T08:20:00','9',0,4.860
'2007-09-15T08:22:00','9',0,4.870
'2007-09-15T08:24:00','9',0,4.880
'2007-09-15T08:26:00','9',0,5.190
'2007-09-15T08:28:00','9',0,5.190
'2007-09-15T08:30:00','9',0,5.170
'2007-09-15T08:32:00','9',0,5.130
'2007-09-15T08:34:00','9',0,5.130
'2007-09-15T08:36:00','9',0,5.130
'2007-09-15T08:38:00','9',0,5.100
'2007-09-15T08:40:00','9',0,5.060
'2007-09-15T08:42:00','9',0,5.050
'2007-09-15T08:44:00','9',0,5.040
'2007-09-15T08:46:00','9',0,4.990
'2007-09-15T08:48:00','9',0,4.980
'2007-09-15T08:50:00','9',0,4.900
'2007-09-15T08:52:00','9',0,4.910
'2007-09-15T08:54:00','9',0,4.910
'2007-09-15T08:56:00','9',0,4.880
'2007-09-15T08:58:00','9',0,4.850
'2007-09-15T09:00:00','9',0,4.800
'2007-09-15T09:02:00','9',0,4.840
'2007-09-15T09:04:00','9',0,4.840
'2007-09-15T09:06:00','9',0,4.860
'2007-09-15T09:08:00','9',0,4.950
'2007-09-15T09:10:00','9',0,5.080
'2007-09-15T09:12:00','9',0,5.180
'2007-09-15T09:14:00','9',0,5.220
'2007-09-15T09:16:00','9',0,5.210
'2007-09-15T09:18:00','9',0,5.260
'2007-09-15T09:20:00','9',0,5.310
'2007-09-15T09:22:00','9',0,5.320
'2007-09-15T09:24:00','9',0,5.310
'2007-09-15T09:26:00','9',0,5.380
'2007-09-15T09:28:00','9',0,5.460
'2007-09-15T09:30:00','9',0,5.520
'2007-09-15T09:32:00','9',0,5.640
'2007-09-15T09:34:00','9',0,5.800
'2007-09-15T09:36:00','9',0,5.860
'2007-09-15T09:38:00','9',0,5.920
'2007-09-15T09:40:00','9',0,5.940
'2007-09-15T09:42:00','9',0,6.000
'2007-09-15T09:44:00','9',0,5.950
'2007-09-15T09:46:00','9',0,6.060
'2007-09-15T09:48:00','9',0,6.100
'2007-09-15T09:50:00','9',0,6.100
'2007-09-15T09:52:00','9',0,6.140
'2007-09-15T09:54:00','9',0,6.180
'2007-09-15T09:56:00','9',0,6.180
'2007-09-15T09:58:00','9',0,6.220
'2007-09-15T10:00:00','9',0,6.200
'2007-09-15T10:02:00','9',0,6.060
'2007-09-15T10:04:00','9',0,6.090
'2007-09-15T10:06:00','9',0,6.240
'2007-09-15T10:08:00','9',0,6.140
'2007-09-15T10:10:00','9',0,6.180
'2007-09-15T10:12:00','9',0,6.200
'2007-09-15T10:14:00','9',0,6.270
'2007-09-15T10:16:00','9',0,6.420
'2007-09-15T10:18:00','9',0,6.380
'2007-09-15T10:20:00','9',0,6.320
'2007-09-15T10:22:00','9',0,6.480
'2007-09-15T10:24:00','9',0,6.520
'2007-09-15T10:26:00','9',0,6.450
'2007-09-15T10:28:00','9',0,6.480
'2007-09-15T10:30:00','9',0,6.520
'2007-09-15T10:32:00','9',0,6.640
'2007-09-15T10:34:00','9',0,6.720
'2007-09-15T10:36:00','9',0,7.070
'2007-09-15T10:38:00','9',0,6.760
'2007-09-15T10:40:00','9',0,6.800
'2007-09-15T10:42:00','9',0,7.180
'2007-09-15T10:44:00','9',0,7.020
'2007-09-15T10:46:00','9',0,7.190
'2007-09-15T10:48:00','9',0,7.210
'2007-09-15T10:50:00','9',0,7.340
'2007-09-15T10:52:00','9',0,7.290
'2007-09-15T10:54:00','9',0,7.640
'2007-09-15T10:56:00','9',0,7.200
'2007-09-15T10:58:00','9',0,7.200
'2007-09-15T11:00:00','9',0,7.360
'2007-09-15T11:02:00','9',0,7.580
'2007-09-15T11:04:00','9',0,7.500
'2007-09-15T11:06:00','9',0,7.350
'2007-09-15T11:08:00','9',0,7.780
'2007-09-15T11:10:00','9',0,7.800
'2007-09-15T11:12:00','9',0,7.980
'2007-09-15T11:14:00','9',0,7.760
'2007-09-15T11:16:00','9',0,8.360
'2007-09-15T11:18:00','9',0,8.120
'2007-09-15T11:20:00','9',0,8.670
'2007-09-15T11:22:00','9',0,8.520
'2007-09-15T11:24:00','9',0,9.040
'2007-09-15T11:26:00','9',0,8.520
'2007-09-15T11:28:00','9',0,8.900
'2007-09-15T11:30:00','9',0,9.080
'2007-09-15T11:32:00','9',0,9.310
'2007-09-15T11:34:00','9',0,9.120
'2007-09-15T11:36:00','9',0,9.280
'2007-09-15T11:38:00','9',0,9.120
'2007-09-15T11:40:00','9',0,8.610
'2007-09-15T11:42:00','9',0,9.020
'2007-09-15T11:44:00','9',0,9.240
'2007-09-15T11:46:00','9',0,8.850
'2007-09-15T11:48:00','9',0,9.550
'2007-09-15T11:50:00','9',0,9.370
'2007-09-15T11:52:00','9',0,9.880
'2007-09-15T11:54:00','9',0,9.810
'2007-09-15T11:56:00','9',0,9.540
'2007-09-15T11:58:00','9',0,9.660
'2007-09-15T12:00:00','9',0,9.560
'2007-09-15T12:02:00','9',0,9.540
'2007-09-15T12:04:00','9',0,9.930
'2007-09-15T12:06:00','9',0,9.420
'2007-09-15T12:08:00','9',0,9.820
'2007-09-15T12:10:00','9',0,9.900
'2007-09-15T12:12:00','9',0,9.970
'2007-09-15T12:14:00','9',0,9.380
'2007-09-15T12:16:00','9',0,9.480
'2007-09-15T12:18:00','9',0,10.470
'2007-09-15T12:20:00','9',0,10.510
'2007-09-15T12:22:00','9',0,10.060
'2007-09-15T12:24:00','9',0,10.090
'2007-09-15T12:26:00','9',0,10.260
'2007-09-15T12:28:00','9',0,10.400
'2007-09-15T12:30:00','9',0,10.300
'2007-09-15T12:32:00','9',0,10.440
'2007-09-15T12:34:00','9',0,10.900
'2007-09-15T12:36:00','9',0,10.580
'2007-09-15T12:38:00','9',0,10.960
'2007-09-15T12:40:00','9',0,10.720
'2007-09-15T12:42:00','9',0,10.600
'2007-09-15T12:44:00','9',0,10.680
'2007-09-15T12:46:00','9',0,10.900
'2007-09-15T12:48:00','9',0,10.440
'2007-09-15T12:50:00','9',0,11.040
'2007-09-15T12:52:00','9',0,10.670
'2007-09-15T12:54:00','9',0,10.720
'2007-09-15T12:56:00','9',0,10.840
'2007-09-15T12:58:00','9',0,10.990
'2007-09-15T13:00:00','9',0,11.120
'2007-09-15T13:02:00','9',0,11.060
'2007-09-15T13:04:00','9',0,11.500
'2007-09-15T13:06:00','9',0,11.090
'2007-09-15T13:08:00','9',0,11.340
'2007-09-15T13:10:00','9',0,11.190
'2007-09-15T13:12:00','9',0,11.680
'2007-09-15T13:14:00','9',0,10.720
'2007-09-15T13:16:00','9',0,11.140
'2007-09-15T13:18:00','9',0,11.050
'2007-09-15T13:20:00','9',0,10.890
'2007-09-15T13:22:00','9',0,10.860
'2007-09-15T13:24:00','9',0,11.100
'2007-09-15T13:26:00','9',0,10.780
'2007-09-15T13:28:00','9',0,11.270
'2007-09-15T13:30:00','9',0,11.140
'2007-09-15T13:32:00','9',0,10.860
'2007-09-15T13:34:00','9',0,10.760
'2007-09-15T13:36:00','9',0,11.520
'2007-09-15T13:38:00','9',0,11.070
'2007-09-15T13:40:00','9',0,10.960
'2007-09-15T13:42:00','9',0,10.720
'2007-09-15T13:44:00','9',0,11.540
'2007-09-15T13:46:00','9',0,11.390
'2007-09-15T13:48:00','9',0,11.310
'2007-09-15T13:50:00','9',0,11.640
'2007-09-15T13:52:00','9',0,11.500
'2007-09-15T13:54:00','9',0,11.620
'2007-09-15T13:56:00','9',0,11.400
'2007-09-15T13:58:00','9',0,11.890
'2007-09-15T14:00:00','9',0,11.440
'2007-09-15T14:02:00','9',0,11.800
'2007-09-15T14:04:00','9',0,11.940
'2007-09-15T14:06:00','9',0,11.750
'2007-09-15T14:08:00','9',0,11.260
'2007-09-15T14:10:00','9',0,11.850
'2007-09-15T14:12:00','9',0,11.440
'2007-09-15T14:14:00','9',0,12.140
'2007-09-15T14:16:00','9',0,11.780
'2007-09-15T14:18:00','9',0,11.850
'2007-09-15T14:20:00','9',0,11.840
'2007-09-15T14:22:00','9',0,12.010
'2007-09-15T14:24:00','9',0,12.120
'2007-09-15T14:26:00','9',0,11.600
'2007-09-15T14:28:00','9',0,11.820
'2007-09-15T14:30:00','9',0,11.630
'2007-09-15T14:32:00','9',0,11.200
'2007-09-15T14:34:00','9',0,11.460
'2007-09-15T14:36:00','9',0,11.280
'2007-09-15T14:38:00','9',0,11.600
'2007-09-15T14:40:00','9',0,11.680
'2007-09-15T14:42:00','9',0,11.960
'2007-09-15T14:44:00','9',0,11.930
'2007-09-15T14:46:00','9',0,11.900
'2007-09-15T14:48:00','9',0,11.870
'2007-09-15T14:50:00','9',0,11.880
'2007-09-15T14:52:00','9',0,11.390
'2007-09-15T14:54:00','9',0,11.640
'2007-09-15T14:56:00','9',0,11.860
'2007-09-15T14:58:00','9',0,11.900
'2007-09-15T15:00:00','9',0,11.940
'2007-09-15T15:02:00','9',0,11.910
'2007-09-15T15:04:00','9',0,12.340
'2007-09-15T15:06:00','9',0,11.820
'2007-09-15T15:08:00','9',0,11.590
'2007-09-15T15:10:00','9',0,11.520
'2007-09-15T15:12:00','9',0,12.260
'2007-09-15T15:14:00','9',0,11.980
'2007-09-15T15:16:00','9',0,11.740
'2007-09-15T15:18:00','9',0,11.760
'2007-09-15T15:20:00','9',0,12.110
'2007-09-15T15:22:00','9',0,12.110
'2007-09-15T15:24:00','9',0,12.080
'2007-09-15T15:26:00','9',0,11.280
'2007-09-15T15:28:00','9',0,11.460
'2007-09-15T15:30:00','9',0,11.860
'2007-09-15T15:32:00','9',0,12.440
'2007-09-15T15:34:00','9',0,12.040
'2007-09-15T15:36:00','9',0,11.710
'2007-09-15T15:38:00','9',0,12.070
'2007-09-15T15:40:00','9',0,11.890
'2007-09-15T15:42:00','9',0,11.820
'2007-09-15T15:44:00','9',0,11.840
'2007-09-15T15:46:00','9',0,11.990
'2007-09-15T15:48:00','9',0,12.000
'2007-09-15T15:50:00','9',0,12.720
'2007-09-15T15:52:00','9',0,11.850
'2007-09-15T15:54:00','9',0,12.140
'2007-09-15T15:56:00','9',0,12.320
'2007-09-15T15:58:00','9',0,12.180
'2007-09-15T16:00:00','9',0,11.880
'2007-09-15T16:02:00','9',0,12.160
'2007-09-15T16:04:00','9',0,12.040
'2007-09-15T16:06:00','9',0,12.220
'2007-09-15T16:08:00','9',0,11.760
'2007-09-15T16:10:00','9',0,12.380
'2007-09-15T16:12:00','9',0,11.790
'2007-09-15T16:14:00','9',0,12.300
'2007-09-15T16:16:00','9',0,12.180
'2007-09-15T16:18:00','9',0,12.390
'2007-09-15T16:20:00','9',0,12.020
'2007-09-15T16:22:00','9',0,11.870
'2007-09-15T16:24:00','9',0,11.410
'2007-09-15T16:26:00','9',0,11.740
'2007-09-15T16:28:00','9',0,11.980
'2007-09-15T16:30:00','9',0,11.590
'2007-09-15T16:32:00','9',0,11.540
'2007-09-15T16:34:00','9',0,12.430
'2007-09-15T16:36:00','9',0,12.010
'2007-09-15T16:38:00','9',0,12.020
'2007-09-15T16:40:00','9',0,12.060
'2007-09-15T16:42:00','9',0,11.990
'2007-09-15T16:44:00','9',0,11.310
'2007-09-15T16:46:00','9',0,12.100
'2007-09-15T16:48:00','9',0,11.840
'2007-09-15T16:50:00','9',0,12.420
'2007-09-15T16:52:00','9',0,12.430
'2007-09-15T16:54:00','9',0,12.320
'2007-09-15T16:56:00','9',0,11.620
'2007-09-15T16:58:00','9',0,11.320
'2007-09-15T17:00:00','9',0,11.940
'2007-09-15T17:02:00','9',0,11.930
'2007-09-15T17:04:00','9',0,12.130
'2007-09-15T17:06:00','9',0,11.990
'2007-09-15T17:08:00','9',0,11.880
'2007-09-15T17:10:00','9',0,11.900
'2007-09-15T17:12:00','9',0,11.500
'2007-09-15T17:14:00','9',0,11.220
'2007-09-15T17:16:00','9',0,11.460
'2007-09-15T17:18:00','9',0,11.560
'2007-09-15T17:20:00','9',0,11.460
'2007-09-15T17:22:00','9',0,11.700
'2007-09-15T17:24:00','9',0,11.850
'2007-09-15T17:26:00','9',0,11.630
'2007-09-15T17:28:00','9',0,11.380
'2007-09-15T17:30:00','9',0,11.300
'2007-09-15T17:32:00','9',0,11.430
'2007-09-15T17:34:00','9',0,11.430
'2007-09-15T17:36:00','9',0,11.380
'2007-09-15T17:38:00','9',0,11.300
'2007-09-15T17:40:00','9',0,11.220
'2007-09-15T17:42:00','9',0,11.370
'2007-09-15T17:44:00','9',0,10.830
'2007-09-15T17:46:00','9',0,10.840
'2007-09-15T17:48:00','9',0,11.370
'2007-09-15T17:50:00','9',0,11.140
'2007-09-15T17:52:00','9',0,11.340
'2007-09-15T17:54:00','9',0,11.780
'2007-09-15T17:56:00','9',0,11.770
'2007-09-15T17:58:00','9',0,11.700
'2007-09-15T18:00:00','9',0,10.720
'2007-09-15T18:02:00','9',0,10.470
'2007-09-15T18:04:00','9',0,10.180
'2007-09-15T18:06:00','9',0,9.960
'2007-09-15T18:08:00','9',0,9.920
'2007-09-15T18:10:00','9',0,9.850
'2007-09-15T18:12:00','9',0,9.630
'2007-09-15T18:14:00','9',0,9.560
'2007-09-15T18:16:00','9',0,9.500
'2007-09-15T18:18:00','9',0,9.420
'2007-09-15T18:20:00','9',0,9.440
'2007-09-15T18:22:00','9',0,9.320
'2007-09-15T18:24:00','9',0,9.220
'2007-09-15T18:26:00','9',0,9.230
'2007-09-15T18:28:00','9',0,9.080
'2007-09-15T18:30:00','9',0,9.070
'2007-09-15T18:32:00','9',0,9.020
'2007-09-15T18:34:00','9',0,9.030
'2007-09-15T18:36:00','9',0,9.020
'2007-09-15T18:38:00','9',0,9.060
'2007-09-15T18:40:00','9',0,9.080
'2007-09-15T18:42:00','9',0,9.110
'2007-09-15T18:44:00','9',0,9.150
'2007-09-15T18:46:00','9',0,9.150
'2007-09-15T18:48:00','9',0,9.040
'2007-09-15T18:50:00','9',0,8.940
'2007-09-15T18:52:00','9',0,8.860
'2007-09-15T18:54:00','9',0,8.800
'2007-09-15T18:56:00','9',0,8.660
'2007-09-15T18:58:00','9',0,8.550
'2007-09-15T19:00:00','9',0,8.470
'2007-09-15T19:02:00','9',0,8.440
'2007-09-15T19:04:00','9',0,8.540
'2007-09-15T19:06:00','9',0,8.360
'2007-09-15T19:08:00','9',0,8.350
'2007-09-15T19:10:00','9',0,8.320
'2007-09-15T19:12:00','9',0,8.220
'2007-09-15T19:14:00','9',0,8.200
'2007-09-15T19:16:00','9',0,8.220
'2007-09-15T19:18:00','9',0,8.170
'2007-09-15T19:20:00','9',0,8.230
'2007-09-15T19:22:00','9',0,8.190
'2007-09-15T19:24:00','9',0,8.200
'2007-09-15T19:26:00','9',0,8.220
'2007-09-15T19:28:00','9',0,8.380
'2007-09-15T19:30:00','9',0,8.240
'2007-09-15T19:32:00','9',0,8.230
'2007-09-15T19:34:00','9',0,8.320
'2007-09-15T19:36:00','9',0,8.430
'2007-09-15T19:38:00','9',0,8.380
'2007-09-15T19:40:00','9',0,8.170
'2007-09-15T19:42:00','9',0,8.140
'2007-09-15T19:44:00','9',0,8.020
'2007-09-15T19:46:00','9',0,8.010
'2007-09-15T19:48:00','9',0,8.250
'2007-09-15T19:50:00','9',0,8.270
'2007-09-15T19:52:00','9',0,8.080
'2007-09-15T19:54:00','9',0,8.040
'2007-09-15T19:56:00','9',0,7.960
'2007-09-15T19:58:00','9',0,7.840
'2007-09-15T20:00:00','9',0,7.680
'2007-09-15T20:02:00','9',0,8.200
'2007-09-15T20:04:00','9',0,8.410
'2007-09-15T20:06:00','9',0,8.530
'2007-09-15T20:08:00','9',0,8.640
'2007-09-15T20:10:00','9',0,8.620
'2007-09-15T20:12:00','9',0,8.760
'2007-09-15T20:14:00','9',0,8.680
'2007-09-15T20:16:00','9',0,8.650
'2007-09-15T20:18:00','9',0,8.670
'2007-09-15T20:20:00','9',0,8.760
'2007-09-15T20:22:00','9',0,8.740
'2007-09-15T20:24:00','9',0,8.720
'2007-09-15T20:26:00','9',0,8.660
'2007-09-15T20:28:00','9',0,8.630
'2007-09-15T20:30:00','9',0,8.680
'2007-09-15T20:32:00','9',0,8.540
'2007-09-15T20:34:00','9',0,8.660
'2007-09-15T20:36:00','9',0,8.520
'2007-09-15T20:38:00','9',0,8.560
'2007-09-15T20:40:00','9',0,8.360
'2007-09-15T20:42:00','9',0,8.260
'2007-09-15T20:44:00','9',0,8.520
'2007-09-15T20:46:00','9',0,8.020
'2007-09-15T20:48:00','9',0,8.020
'2007-09-15T20:50:00','9',0,8.070
'2007-09-15T20:52:00','9',0,8.360
'2007-09-15T20:54:00','9',0,8.290
'2007-09-15T20:56:00','9',0,8.300
'2007-09-15T20:58:00','9',0,8.460
'2007-09-15T21:00:00','9',0,8.480
'2007-09-15T21:02:00','9',0,8.480
'2007-09-15T21:04:00','9',0,8.540
'2007-09-15T21:06:00','9',0,8.510
'2007-09-15T21:08:00','9',0,8.510
'2007-09-15T21:10:00','9',0,8.580
'2007-09-15T21:12:00','9',0,8.820
