timestamp,mote_id,has_fault_type,temperature
'2007-09-19T22:04:00','6',0,1.040
'2007-09-19T22:06:00','6',0,1.080
'2007-09-19T22:08:00','6',0,1.080
'2007-09-19T22:10:00','6',0,0.940
'2007-09-19T22:12:00','6',0,1.030
'2007-09-19T22:14:00','6',0,1.020
'2007-09-19T22:16:00','6',0,1.110
'2007-09-19T22:18:00','6',0,1.190
'2007-09-19T22:20:00','6',0,1.100
'2007-09-19T22:22:00','6',0,1.120
'2007-09-19T22:24:00','6',0,1.010
'2007-09-19T22:26:00','6',0,0.990
'2007-09-19T22:28:00','6',0,1.180
'2007-09-19T22:30:00','6',0,1.140
'2007-09-19T22:32:00','6',0,1.060
'2007-09-19T22:34:00','6',0,1.060
'2007-09-19T22:36:00','6',0,1.080
'2007-09-19T22:38:00','6',0,1.090
'2007-09-19T22:40:00','6',0,1.060
'2007-09-19T22:42:00','6',0,1.050
'2007-09-19T22:44:00','6',0,0.960
'2007-09-19T22:46:00','6',0,0.940
'2007-09-19T22:48:00','6',0,0.860
'2007-09-19T22:50:00','6',0,0.860
'2007-09-19T22:52:00','6',0,0.760
'2007-09-19T22:54:00','6',0,0.700
'2007-09-19T22:56:00','6',0,0.640
'2007-09-19T22:58:00','6',0,0.620
'2007-09-19T23:00:00','6',0,0.700
'2007-09-19T23:02:00','6',0,0.700
'2007-09-19T23:04:00','6',0,0.770
'2007-09-19T23:06:00','6',0,0.820
'2007-09-19T23:08:00','6',0,0.810
'2007-09-19T23:10:00','6',0,0.880
'2007-09-19T23:12:00','6',0,0.720
'2007-09-19T23:14:00','6',0,0.610
'2007-09-19T23:16:00','6',0,0.610
'2007-09-19T23:18:00','6',0,0.650
'2007-09-19T23:20:00','6',0,0.600
'2007-09-19T23:22:00','6',0,0.580
'2007-09-19T23:24:00','6',0,0.620
'2007-09-19T23:26:00','6',0,0.690
'2007-09-19T23:28:00','6',0,0.860
'2007-09-19T23:30:00','6',0,0.960
'2007-09-19T23:32:00','6',0,0.900
'2007-09-19T23:34:00','6',0,1.110
'2007-09-19T23:36:00','6',0,0.960
'2007-09-19T23:38:00','6',0,1.080
'2007-09-19T23:40:00','6',0,1.020
'2007-09-19T23:42:00','6',0,1.060
'2007-09-19T23:44:00','6',0,1.070
'2007-09-19T23:46:00','6',0,1.150
'2007-09-19T23:48:00','6',0,1.070
'2007-09-19T23:50:00','6',0,1.040
'2007-09-19T23:52:00','6',0,0.930
'2007-09-19T23:54:00','6',0,1.070
'2007-09-19T23:56:00','6',0,1.100
'2007-09-19T23:58:00','6',0,1.050
'2007-09-20T00:00:00','6',0,1.010
'2007-09-20T00:02:00','6',0,1.080
'2007-09-20T00:04:00','6',0,1.030
'2007-09-20T00:06:00','6',0,1.000
'2007-09-20T00:08:00','6',0,0.800
'2007-09-20T00:10:00','6',0,0.840
'2007-09-20T00:12:00','6',0,0.840
'2007-09-20T00:14:00','6',0,0.840
'2007-09-20T00:16:00','6',0,0.840
'2007-09-20T00:18:00','6',0,0.840
'2007-09-20T00:20:00','6',0,0.800
'2007-09-20T00:22:00','6',0,0.790
'2007-09-20T00:24:00','6',0,0.740
'2007-09-20T00:26:00','6',0,0.760
'2007-09-20T00:28:00','6',0,0.660
'2007-09-20T00:30:00','6',0,0.740
'2007-09-20T00:32:00','6',0,0.700
'2007-09-20T00:34:00','6',0,0.700
'2007-09-20T00:36:00','6',0,0.660
'2007-09-20T00:38:00','6',0,0.600
'2007-09-20T00:40:00','6',0,0.640
'2007-09-20T00:42:00','6',0,0.550
'2007-09-20T00:44:00','6',0,0.500
'2007-09-20T00:46:00','6',0,0.500
'2007-09-20T00:48:00','6',0,0.440
'2007-09-20T00:50:00','6',0,0.420
'2007-09-20T00:52:00','6',0,0.570
'2007-09-20T00:54:00','6',0,0.580
'2007-09-20T00:56:00','6',0,0.520
'2007-09-20T00:58:00','6',0,0.510
'2007-09-20T01:00:00','6',0,0.640
'2007-09-20T01:02:00','6',0,0.750
'2007-09-20T01:04:00','6',0,0.760
'2007-09-20T01:06:00','6',0,0.580
'2007-09-20T01:08:00','6',0,0.680
'2007-09-20T01:10:00','6',0,0.600
'2007-09-20T01:12:00','6',0,0.820
'2007-09-20T01:14:00','6',0,0.840
'2007-09-20T01:16:00','6',0,0.840
'2007-09-20T01:18:00','6',0,0.870
'2007-09-20T01:20:00','6',0,1.000
'2007-09-20T01:22:00','6',0,1.040
'2007-09-20T01:24:00','6',0,1.060
'2007-09-20T01:26:00','6',0,0.990
'2007-09-20T01:28:00','6',0,1.060
'2007-09-20T01:30:00','6',0,1.130
'2007-09-20T01:32:00','6',0,1.040
'2007-09-20T01:34:00','6',0,1.110
'2007-09-20T01:36:00','6',0,1.200
'2007-09-20T01:38:00','6',0,1.360
'2007-09-20T01:40:00','6',0,1.180
'2007-09-20T01:42:00','6',0,1.210
'2007-09-20T01:44:00','6',0,1.240
'2007-09-20T01:46:00','6',0,1.180
'2007-09-20T01:48:00','6',0,1.300
'2007-09-20T01:50:00','6',0,1.120
'2007-09-20T01:52:00','6',0,1.020
'2007-09-20T01:54:00','6',0,1.360
'2007-09-20T01:56:00','6',0,1.180
'2007-09-20T01:58:00','6',0,1.220
'2007-09-20T02:00:00','6',0,1.360
'2007-09-20T02:02:00','6',0,1.360
'2007-09-20T02:04:00','6',0,1.280
'2007-09-20T02:06:00','6',0,1.100
'2007-09-20T02:08:00','6',0,1.060
'2007-09-20T02:10:00','6',0,0.990
'2007-09-20T02:12:00','6',0,1.340
'2007-09-20T02:14:00','6',0,1.260
'2007-09-20T02:16:00','6',0,1.190
'2007-09-20T02:18:00','6',0,1.150
'2007-09-20T02:20:00','6',0,1.170
'2007-09-20T02:22:00','6',0,1.000
'2007-09-20T02:24:00','6',0,0.840
'2007-09-20T02:26:00','6',0,0.640
'2007-09-20T02:28:00','6',0,0.740
'2007-09-20T02:30:00','6',0,0.840
'2007-09-20T02:32:00','6',0,0.760
'2007-09-20T02:34:00','6',0,0.600
'2007-09-20T02:36:00','6',0,0.680
'2007-09-20T02:38:00','6',0,0.700
'2007-09-20T02:40:00','6',0,0.640
'2007-09-20T02:42:00','6',0,0.700
'2007-09-20T02:44:00','6',0,0.800
'2007-09-20T02:46:00','6',0,0.680
'2007-09-20T02:48:00','6',0,0.620
'2007-09-20T02:50:00','6',0,0.600
'2007-09-20T02:52:00','6',0,0.630
'2007-09-20T02:54:00','6',0,0.720
'2007-09-20T02:56:00','6',0,0.720
'2007-09-20T02:58:00','6',0,0.820
'2007-09-20T03:00:00','6',0,0.820
'2007-09-20T03:02:00','6',0,0.760
'2007-09-20T03:04:00','6',0,0.710
'2007-09-20T03:06:00','6',0,0.870
'2007-09-20T03:08:00','6',0,0.920
'2007-09-20T03:10:00','6',0,0.880
'2007-09-20T03:12:00','6',0,0.840
'2007-09-20T03:14:00','6',0,0.970
'2007-09-20T03:16:00','6',0,1.000
'2007-09-20T03:18:00','6',0,1.020
'2007-09-20T03:20:00','6',0,0.850
'2007-09-20T03:22:00','6',0,1.100
'2007-09-20T03:24:00','6',0,1.020
'2007-09-20T03:26:00','6',0,0.860
'2007-09-20T03:28:00','6',0,0.870
'2007-09-20T03:30:00','6',0,0.770
'2007-09-20T03:32:00','6',0,0.950
'2007-09-20T03:34:00','6',0,1.290
'2007-09-20T03:36:00','6',0,1.050
'2007-09-20T03:38:00','6',0,1.060
'2007-09-20T03:40:00','6',0,0.940
'2007-09-20T03:42:00','6',0,1.010
'2007-09-20T03:44:00','6',0,1.010
'2007-09-20T03:46:00','6',0,0.940
'2007-09-20T03:48:00','6',0,1.000
'2007-09-20T03:50:00','6',0,0.920
'2007-09-20T03:52:00','6',0,1.010
'2007-09-20T03:54:00','6',0,1.120
'2007-09-20T03:56:00','6',0,1.180
'2007-09-20T03:58:00','6',0,1.170
'2007-09-20T04:00:00','6',0,1.000
'2007-09-20T04:02:00','6',0,1.100
'2007-09-20T04:04:00','6',0,1.360
'2007-09-20T04:06:00','6',0,1.360
'2007-09-20T04:08:00','6',0,1.240
'2007-09-20T04:10:00','6',0,1.240
'2007-09-20T04:12:00','6',0,1.280
'2007-09-20T04:14:00','6',0,1.290
'2007-09-20T04:16:00','6',0,1.650
'2007-09-20T04:18:00','6',0,1.440
'2007-09-20T04:20:00','6',0,1.410
'2007-09-20T04:22:00','6',0,1.180
'2007-09-20T04:24:00','6',0,1.290
'2007-09-20T04:26:00','6',0,1.180
'2007-09-20T04:28:00','6',0,1.270
'2007-09-20T04:30:00','6',0,1.500
'2007-09-20T04:32:00','6',0,1.570
'2007-09-20T04:34:00','6',0,1.790
'2007-09-20T04:36:00','6',0,1.530
'2007-09-20T04:38:00','6',0,1.360
'2007-09-20T04:40:00','6',0,1.660
'2007-09-20T04:42:00','6',0,1.360
'2007-09-20T04:44:00','6',0,1.360
'2007-09-20T04:46:00','6',0,1.240
'2007-09-20T04:48:00','6',0,1.580
'2007-09-20T04:50:00','6',0,1.260
'2007-09-20T04:52:00','6',0,1.680
'2007-09-20T04:54:00','6',0,1.650
'2007-09-20T04:56:00','6',0,1.360
'2007-09-20T04:58:00','6',0,1.360
'2007-09-20T05:00:00','6',0,1.420
'2007-09-20T05:02:00','6',0,1.280
'2007-09-20T05:04:00','6',0,1.380
'2007-09-20T05:06:00','6',0,1.360
'2007-09-20T05:08:00','6',0,1.540
'2007-09-20T05:10:00','6',0,1.500
'2007-09-20T05:12:00','6',0,1.380
'2007-09-20T05:14:00','6',0,1.470
'2007-09-20T05:16:00','6',0,1.330
'2007-09-20T05:18:00','6',0,1.530
'2007-09-20T05:20:00','6',0,1.360
'2007-09-20T05:22:00','6',0,1.340
'2007-09-20T05:24:00','6',0,1.280
'2007-09-20T05:26:00','6',0,1.380
'2007-09-20T05:28:00','6',0,1.120
'2007-09-20T05:30:00','6',0,1.250
'2007-09-20T05:32:00','6',0,1.180
'2007-09-20T05:34:00','6',0,1.000
'2007-09-20T05:36:00','6',0,1.360
'2007-09-20T05:38:00','6',0,1.240
'2007-09-20T05:40:00','6',0,1.000
'2007-09-20T05:42:00','6',0,1.050
'2007-09-20T05:44:00','6',0,1.060
'2007-09-20T05:46:00','6',0,1.090
'2007-09-20T05:48:00','6',0,1.100
'2007-09-20T05:50:00','6',0,1.020
'2007-09-20T05:52:00','6',0,1.000
'2007-09-20T05:54:00','6',0,1.080
'2007-09-20T05:56:00','6',0,1.140
'2007-09-20T05:58:00','6',0,1.360
'2007-09-20T06:00:00','6',0,1.420
'2007-09-20T06:02:00','6',0,1.110
'2007-09-20T06:04:00','6',0,0.920
'2007-09-20T06:06:00','6',0,1.140
'2007-09-20T06:08:00','6',0,1.160
'2007-09-20T06:10:00','6',0,1.230
'2007-09-20T06:12:00','6',0,1.240
'2007-09-20T06:14:00','6',0,1.110
'2007-09-20T06:16:00','6',0,1.360
'2007-09-20T06:18:00','6',0,1.360
'2007-09-20T06:20:00','6',0,1.220
'2007-09-20T06:22:00','6',0,1.100
'2007-09-20T06:24:00','6',0,1.050
'2007-09-20T06:26:00','6',0,1.440
'2007-09-20T06:28:00','6',0,0.810
'2007-09-20T06:30:00','6',0,0.640
'2007-09-20T06:32:00','6',0,1.060
'2007-09-20T06:34:00','6',0,0.750
'2007-09-20T06:36:00','6',0,0.630
'2007-09-20T06:38:00','6',0,0.720
'2007-09-20T06:40:00','6',0,0.660
'2007-09-20T06:42:00','6',0,0.660
'2007-09-20T06:44:00','6',0,0.850
'2007-09-20T06:46:00','6',0,0.780
'2007-09-20T06:48:00','6',0,0.760
'2007-09-20T06:50:00','6',0,0.680
'2007-09-20T06:52:00','6',0,0.540
'2007-09-20T06:54:00','6',0,0.460
'2007-09-20T06:56:00','6',0,0.730
'2007-09-20T06:58:00','6',0,0.760
'2007-09-20T07:00:00','6',0,0.940
'2007-09-20T07:02:00','6',0,0.720
'2007-09-20T07:04:00','6',0,0.800
'2007-09-20T07:06:00','6',0,0.760
'2007-09-20T07:08:00','6',0,0.760
'2007-09-20T07:10:00','6',0,0.920
'2007-09-20T07:12:00','6',0,0.790
'2007-09-20T07:14:00','6',0,0.820
'2007-09-20T07:16:00','6',0,0.930
'2007-09-20T07:18:00','6',0,0.830
'2007-09-20T07:20:00','6',0,0.640
'2007-09-20T07:22:00','6',0,0.880
'2007-09-20T07:24:00','6',0,0.770
'2007-09-20T07:26:00','6',0,0.980
'2007-09-20T07:28:00','6',0,0.590
'2007-09-20T07:30:00','6',0,0.680
'2007-09-20T07:32:00','6',0,0.640
'2007-09-20T07:34:00','6',0,0.900
'2007-09-20T07:36:00','6',0,0.860
'2007-09-20T07:38:00','6',0,0.700
'2007-09-20T07:40:00','6',0,0.820
'2007-09-20T07:42:00','6',0,0.810
'2007-09-20T07:44:00','6',0,1.220
'2007-09-20T07:46:00','6',0,1.170
'2007-09-20T07:48:00','6',0,1.220
'2007-09-20T07:50:00','6',0,1.040
'2007-09-20T07:52:00','6',0,0.990
'2007-09-20T07:54:00','6',0,1.020
'2007-09-20T07:56:00','6',0,1.060
'2007-09-20T07:58:00','6',0,1.360
'2007-09-20T08:00:00','6',0,1.020
'2007-09-20T08:02:00','6',0,0.860
'2007-09-20T08:04:00','6',0,0.920
'2007-09-20T08:06:00','6',0,1.200
'2007-09-20T08:08:00','6',0,0.880
'2007-09-20T08:10:00','6',0,1.200
'2007-09-20T08:12:00','6',0,1.100
'2007-09-20T08:14:00','6',0,1.400
'2007-09-20T08:16:00','6',0,1.210
'2007-09-20T08:18:00','6',0,1.090
'2007-09-20T08:20:00','6',0,1.370
'2007-09-20T08:22:00','6',0,1.290
'2007-09-20T08:24:00','6',0,1.310
'2007-09-20T08:26:00','6',0,1.360
'2007-09-20T08:28:00','6',0,1.490
'2007-09-20T08:30:00','6',0,1.440
'2007-09-20T08:32:00','6',0,1.360
'2007-09-20T08:34:00','6',0,1.360
'2007-09-20T08:36:00','6',0,1.360
'2007-09-20T08:38:00','6',0,1.360
'2007-09-20T08:40:00','6',0,1.540
'2007-09-20T08:42:00','6',0,1.720
'2007-09-20T08:44:00','6',0,1.750
'2007-09-20T08:46:00','6',0,1.800
'2007-09-20T08:48:00','6',0,1.780
'2007-09-20T08:50:00','6',0,1.900
'2007-09-20T08:52:00','6',0,2.250
'2007-09-20T08:54:00','6',0,2.490
'2007-09-20T08:56:00','6',0,2.400
'2007-09-20T08:58:00','6',0,2.170
'2007-09-20T09:00:00','6',0,2.540
'2007-09-20T09:02:00','6',0,2.670
'2007-09-20T09:04:00','6',0,3.050
'2007-09-20T09:06:00','6',0,2.860
'2007-09-20T09:08:00','6',0,2.840
'2007-09-20T09:10:00','6',0,3.110
'2007-09-20T09:12:00','6',0,2.790
'2007-09-20T09:14:00','6',0,3.220
'2007-09-20T09:16:00','6',0,3.360
'2007-09-20T09:18:00','6',0,3.420
'2007-09-20T09:20:00','6',0,4.000
'2007-09-20T09:22:00','6',0,4.150
'2007-09-20T09:24:00','6',0,4.440
'2007-09-20T09:26:00','6',0,4.220
'2007-09-20T09:28:00','6',0,4.220
'2007-09-20T09:30:00','6',0,4.110
'2007-09-20T09:32:00','6',0,4.120
'2007-09-20T09:34:00','6',0,4.300
'2007-09-20T09:36:00','6',0,4.600
'2007-09-20T09:38:00','6',0,4.660
'2007-09-20T09:40:00','6',0,4.310
'2007-09-20T09:42:00','6',0,4.110
'2007-09-20T09:44:00','6',0,4.240
'2007-09-20T09:46:00','6',0,4.320
'2007-09-20T09:48:00','6',0,4.370
'2007-09-20T09:50:00','6',0,3.960
'2007-09-20T09:52:00','6',0,4.440
'2007-09-20T09:54:00','6',0,4.440
'2007-09-20T09:56:00','6',0,4.750
'2007-09-20T09:58:00','6',0,4.840
'2007-09-20T10:00:00','6',0,4.830
'2007-09-20T10:02:00','6',0,4.660
'2007-09-20T10:04:00','6',0,4.880
'2007-09-20T10:06:00','6',0,5.190
'2007-09-20T10:08:00','6',0,5.050
'2007-09-20T10:10:00','6',0,5.320
'2007-09-20T10:12:00','6',0,5.440
'2007-09-20T10:14:00','6',0,5.760
'2007-09-20T10:16:00','6',0,6.350
'2007-09-20T10:18:00','6',0,5.280
'2007-09-20T10:20:00','6',0,5.360
'2007-09-20T10:22:00','6',0,5.700
'2007-09-20T10:24:00','6',0,6.010
'2007-09-20T10:26:00','6',0,6.400
'2007-09-20T10:28:00','6',0,6.420
'2007-09-20T10:30:00','6',0,6.510
'2007-09-20T10:32:00','6',0,6.780
'2007-09-20T10:34:00','6',0,6.130
'2007-09-20T10:36:00','6',0,6.160
'2007-09-20T10:38:00','6',0,6.060
'2007-09-20T10:40:00','6',0,6.140
'2007-09-20T10:42:00','6',0,6.160
'2007-09-20T10:44:00','6',0,5.500
'2007-09-20T10:46:00','6',0,5.800
'2007-09-20T10:48:00','6',0,5.800
'2007-09-20T10:50:00','6',0,6.280
'2007-09-20T10:52:00','6',0,6.240
'2007-09-20T10:54:00','6',0,6.040
'2007-09-20T10:56:00','6',0,6.040
'2007-09-20T10:58:00','6',0,6.850
'2007-09-20T11:00:00','6',0,7.580
'2007-09-20T11:02:00','6',0,7.440
'2007-09-20T11:04:00','6',0,6.820
'2007-09-20T11:06:00','6',0,6.760
'2007-09-20T11:08:00','6',0,6.220
'2007-09-20T11:10:00','6',0,5.400
'2007-09-20T11:12:00','6',0,5.120
'2007-09-20T11:14:00','6',0,5.590
'2007-09-20T11:16:00','6',0,6.140
'2007-09-20T11:18:00','6',0,6.570
'2007-09-20T11:20:00','6',0,6.650
'2007-09-20T11:22:00','6',0,7.070
'2007-09-20T11:24:00','6',0,7.000
'2007-09-20T11:26:00','6',0,6.300
'2007-09-20T11:28:00','6',0,7.210
'2007-09-20T11:30:00','6',0,7.300
'2007-09-20T11:32:00','6',0,8.080
'2007-09-20T11:34:00','6',0,6.860
'2007-09-20T11:36:00','6',0,7.140
'2007-09-20T11:38:00','6',0,7.060
'2007-09-20T11:40:00','6',0,6.720
'2007-09-20T11:42:00','6',0,7.630
'2007-09-20T11:44:00','6',0,7.420
'2007-09-20T11:46:00','6',0,7.860
'2007-09-20T11:48:00','6',0,8.270
'2007-09-20T11:50:00','6',0,7.720
'2007-09-20T11:52:00','6',0,7.510
'2007-09-20T11:54:00','6',0,7.040
'2007-09-20T11:56:00','6',0,6.500
'2007-09-20T11:58:00','6',0,6.670
'2007-09-20T12:00:00','6',0,6.810
'2007-09-20T12:02:00','6',0,6.770
'2007-09-20T12:04:00','6',0,6.520
